PFE,,,,,,
Date,Open,High,Low,Close*,Adj Close**,Volume
16-Sep-17,35.38,36.21,35.21,35.96,34.41,"88,645,000"
9-Sep-17,34.09,35.84,33.98,35.36,33.83,"130,916,300"
2-Sep-17,33.88,34.25,33.75,34.1,32.63,"60,818,400"
26-Aug-17,33.5,34.13,33.24,33.96,32.49,"80,430,100"
19-Aug-17,32.6,33.62,32.32,33.39,31.95,"72,418,300"
12-Aug-17,33.33,33.53,32.65,32.67,31.26,"70,758,300"
5-Aug-17,33.55,33.59,33.16,33.25,31.81,"74,641,000"
Dividend,0.32,,,,,
29-Jul-17,33.21,34,32.7,33.64,31.87,"130,529,100"
22-Jul-17,33.38,33.48,32.69,33.15,31.41,"83,173,600"
15-Jul-17,33.44,33.7,33.04,33.48,31.72,"79,183,800"
8-Jul-17,33.36,33.55,32.99,33.43,31.68,"65,461,700"
1-Jul-17,33.48,33.97,33.02,33.35,31.6,"55,631,000"
24-Jun-17,34.16,34.21,33.37,33.59,31.83,"72,664,700"
17-Jun-17,32.94,34.48,32.91,34.17,32.38,"124,811,900"
10-Jun-17,32.77,33.13,32.46,32.97,31.24,"110,673,400"
3-Jun-17,32.51,32.8,31.67,32.77,31.05,"112,479,900"
27-May-17,32.06,32.88,32.02,32.54,30.83,"89,818,300"
20-May-17,32.5,32.5,31.97,32.14,30.45,"94,286,700"
13-May-17,32.97,33.18,32.07,32.46,30.76,"140,094,700"
Dividend,0.32,,,,,
6-May-17,33.4,33.62,32.85,33.01,30.98,"116,366,600"
29-Apr-17,33.89,33.99,32.88,33.48,31.42,"135,607,300"
22-Apr-17,33.98,34.03,33.65,33.92,31.83,"90,551,500"
15-Apr-17,33.9,34.05,33.47,33.64,31.57,"102,801,400"
8-Apr-17,34.13,34.22,33.71,33.88,31.79,"72,667,500"
1-Apr-17,34.11,34.52,34.04,34.1,32,"86,909,800"
25-Mar-17,33.74,34.45,33.74,34.21,32.1,"87,110,300"
18-Mar-17,34.4,34.61,33.94,34,31.91,"122,399,500"
12-Mar-17,34.14,34.7,33.91,34.32,32.21,"120,857,400"
5-Mar-17,34.33,34.47,33.72,34.11,32.01,"108,389,200"
26-Feb-17,34.23,34.75,33.91,34.52,32.39,"125,960,600"
19-Feb-17,33.57,34.35,33.25,34.26,32.15,"106,487,100"
12-Feb-17,32.44,33.89,32.35,33.62,31.55,"162,376,900"
5-Feb-17,32,32.54,31.92,32.35,30.36,"112,930,000"
Dividend,0.32,,,,,
29-Jan-17,31.47,32.24,30.93,32.09,29.81,"152,772,100"
22-Jan-17,31.68,31.82,30.9,31.42,29.19,"137,794,800"
15-Jan-17,32.35,32.38,31.53,31.77,29.51,"109,751,400"
8-Jan-17,33.43,33.67,32.3,32.52,30.21,"132,299,200"
1-Jan-17,32.7,33.7,32.59,33.48,31.1,"81,259,600"
